ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
1.100000000000000000e+02,3.000000000000000000e+00,5.770031754730547968e-01,6.249999999999999306e-02,1.010257573567393410e+05,3.424870436562233372e+05,-1.569935067069908837e+05,4.084659706708944286e+05
1.100000000000000000e+02,4.000000000000000000e+00,5.457531754730547968e-01,6.249999999999999306e-02,8.537312528787969495e+04,3.160573786200404866e+05,-1.512958732913518907e+05,3.858359168655537651e+05
1.110000000000000000e+02,0.000000000000000000e+00,5.790965285389229056e-01,5.468749999999999306e-02,9.235402328021306312e+04,3.087429767605829402e+05,-1.580789834919261048e+05,3.876915401671808213e+05
1.110000000000000000e+02,1.000000000000000000e+00,5.499398816047911254e-01,4.687499999999999306e-02,7.317248909104813356e+04,2.638175472212631721e+05,-1.580773698516947334e+05,3.614070964483632124e+05
1.110000000000000000e+02,2.000000000000000000e+00,5.811898816047911254e-01,4.687499999999999306e-02,7.790001316587869951e+04,2.600037174353023001e+05,-1.573833396144518338e+05,3.573857843907991773e+05
1.110000000000000000e+02,3.000000000000000000e+00,6.082531754730547968e-01,6.249999999999999306e-02,1.132087623797835840e+05,3.547643389901011251e+05,-1.570894554471342708e+05,4.153827384270148468e+05
1.110000000000000000e+02,4.000000000000000000e+00,5.770031754730547968e-01,6.249999999999999306e-02,9.687329609807155794e+04,3.288478621087567299e+05,-1.542010047828948591e+05,3.962355678397488664e+05
1.120000000000000000e+02,0.000000000000000000e+00,6.103465285389229056e-01,5.468749999999999306e-02,1.030085843533567240e+05,3.191577094351073029e+05,-1.575592751128833333e+05,3.925190487482975004e+05
1.120000000000000000e+02,1.000000000000000000e+00,5.811898816047911254e-01,4.687499999999999306e-02,8.214563983667464345e+04,2.741636541994388681e+05,-1.602432632004779880e+05,3.693588726934895385e+05
1.120000000000000000e+02,2.000000000000000000e+00,6.124398816047911254e-01,4.687499999999999306e-02,8.675334707035277097e+04,2.678927529746693326e+05,-1.562111726716883422e+05,3.595245036853602505e+05
1.120000000000000000e+02,3.000000000000000000e+00,6.395031754730547968e-01,6.249999999999999306e-02,1.256331493502666708e+05,3.653300027211587876e+05,-1.537975102823573397e+05,4.175082787407491123e+05
1.120000000000000000e+02,4.000000000000000000e+00,6.082531754730547968e-01,6.249999999999999306e-02,1.087313345670522394e+05,3.400082058815400233e+05,-1.540773150797363778e+05,4.020920221302682767e+05
1.130000000000000000e+02,0.000000000000000000e+00,6.415965285389229056e-01,5.468749999999999306e-02,1.138771944084560964e+05,3.280212893993240432e+05,-1.536298988337578776e+05,3.924516212344003143e+05
1.130000000000000000e+02,1.000000000000000000e+00,6.124398816047911254e-01,4.687499999999999306e-02,9.133424791940925934e+04,2.832590914292228408e+05,-1.592989010093153629e+05,3.726054498079927871e+05
1.130000000000000000e+02,2.000000000000000000e+00,6.436898816047911254e-01,4.687499999999999306e-02,9.579915355350580649e+04,2.745143564326659543e+05,-1.516041662994346407e+05,3.566354391289711348e+05
1.130000000000000000e+02,3.000000000000000000e+00,6.707531754730547968e-01,6.249999999999999306e-02,1.382618277904514107e+05,3.740389037550206413e+05,-1.468009508149228350e+05,4.146778141265871236e+05
1.130000000000000000e+02,4.000000000000000000e+00,6.395031754730547968e-01,6.249999999999999306e-02,1.208735528450381826e+05,3.494728208956650924e+05,-1.505917443234737148e+05,4.031541482024940779e+05
1.140000000000000000e+02,0.000000000000000000e+00,6.728465285389229056e-01,5.468749999999999306e-02,1.248172284146465390e+05,3.350705026205117465e+05,-1.459358239188856387e+05,3.871960806665449054e+05
1.140000000000000000e+02,1.000000000000000000e+00,6.436898816047911254e-01,4.687499999999999306e-02,1.007854665268709650e+05,2.911579096174579463e+05,-1.549633234772078285e+05,3.709811958999648341e+05
1.140000000000000000e+02,2.000000000000000000e+00,6.749398816047911254e-01,4.687499999999999306e-02,1.050705799127949867e+05,2.802999643397399341e+05,-1.432072049831315817e+05,3.488287941764559946e+05
1.140000000000000000e+02,3.000000000000000000e+00,7.020031754730547968e-01,6.249999999999999306e-02,1.507432038073291187e+05,3.802101483127061510e+05,-1.358054207787150808e+05,4.065691963688376127e+05
1.140000000000000000e+02,4.000000000000000000e+00,6.707531754730547968e-01,6.249999999999999306e-02,1.333575794828661601e+05,3.575737084497213946e+05,-1.434949565796716488e+05,3.996629134981802781e+05
1.150000000000000000e+02,0.000000000000000000e+00,7.040965285389229056e-01,5.468749999999999306e-02,1.356886321715297818e+05,3.397665640353014460e+05,-1.342392966671058675e+05,3.765777860076222569e+05
1.150000000000000000e+02,1.000000000000000000e+00,6.749398816047911254e-01,4.687499999999999306e-02,1.104497909446884150e+05,2.977990206838559825e+05,-1.468209236830448499e+05,3.642261994356688811e+05
1.150000000000000000e+02,2.000000000000000000e+00,7.061898816047911254e-01,4.687499999999999306e-02,1.147910150984137144e+05,2.854280347708799527e+05,-1.310194626162854547e+05,3.367192674682827201e+05
1.150000000000000000e+02,3.000000000000000000e+00,7.332531754730547968e-01,6.249999999999999306e-02,1.625035509678136150e+05,3.829462749235086958e+05,-1.204714622346946271e+05,3.928934253571442678e+05
1.150000000000000000e+02,4.000000000000000000e+00,7.020031754730547968e-01,6.249999999999999306e-02,1.466916333547602699e+05,3.651644646948304726e+05,-1.330421760727259680e+05,3.929346149748667376e+05
1.160000000000000000e+02,0.000000000000000000e+00,7.353465285389229056e-01,5.468749999999999306e-02,1.461214146530161088e+05,3.412721911068655900e+05,-1.184411046487074054e+05,3.606048900223458768e+05
1.160000000000000000e+02,1.000000000000000000e+00,7.061898816047911254e-01,4.687499999999999306e-02,1.199786243500544224e+05,3.025648995462736348e+05,-1.345102625637328601e+05,3.520200285766377929e+05
1.160000000000000000e+02,2.000000000000000000e+00,7.374398816047911254e-01,4.687499999999999306e-02,1.252931170095366397e+05,2.914404029861031449e+05,-1.146384942513249262e+05,3.217861871532966616e+05
1.160000000000000000e+02,3.000000000000000000e+00,7.645031754730547968e-01,6.249999999999999306e-02,1.736851054281105171e+05,3.804618181124618859e+05,-1.021599485503303295e+05,3.743622913197838934e+05
1.160000000000000000e+02,4.000000000000000000e+00,7.332531754730547968e-01,6.249999999999999306e-02,1.598506378094781830e+05,3.716943970663060318e+05,-1.186310353841378383e+05,3.827706002898616134e+05
1.170000000000000000e+02,0.000000000000000000e+00,7.665965285389229056e-01,5.468749999999999306e-02,1.551365692751990282e+05,3.391859222489094245e+05,-9.928239119979992392e+04,3.406835544331895071e+05
1.170000000000000000e+02,1.000000000000000000e+00,7.374398816047911254e-01,4.687499999999999306e-02,1.291022631808164588e+05,3.020191143396036932e+05,-1.171571994115816196e+05,3.317665093430530396e+05
1.170000000000000000e+02,2.000000000000000000e+00,7.686898816047911254e-01,4.687499999999999306e-02,1.339640172800419678e+05,2.921943244715961628e+05,-9.377815549940535857e+04,3.009375067903445452e+05
1.170000000000000000e+02,3.000000000000000000e+00,7.957531754730547968e-01,6.249999999999999306e-02,1.843486998865448695e+05,3.750974804717302322e+05,-8.421150526396304485e+04,3.561018997518613469e+05
1.170000000000000000e+02,4.000000000000000000e+00,7.645031754730547968e-01,6.249999999999999306e-02,1.673954264144803165e+05,3.683132019163750811e+05,-9.811916395937398192e+04,3.618065906112871016e+05
1.180000000000000000e+02,0.000000000000000000e+00,7.978465285389229056e-01,5.468749999999999306e-02,1.649565674055375566e+05,3.392141316122178105e+05,-7.936948192306589044e+04,3.243760802396727959e+05
1.180000000000000000e+02,1.000000000000000000e+00,7.686898816047911254e-01,4.687499999999999306e-02,1.354918432871559344e+05,2.924763960929526365e+05,-9.470043644369371759e+04,3.019550195511454949e+05
1.180000000000000000e+02,2.000000000000000000e+00,7.999398816047911254e-01,4.687499999999999306e-02,1.335522727914669667e+05,2.563436846242972533e+05,-7.273316338192739931e+04,2.553103046957566403e+05
1.180000000000000000e+02,3.000000000000000000e+00,8.270031754730547968e-01,6.249999999999999306e-02,1.984625098148823308e+05,3.897031126107304008e+05,-6.009370919367797615e+04,3.531970945847085677e+05
1.180000000000000000e+02,4.000000000000000000e+00,7.957531754730547968e-01,6.249999999999999306e-02,1.690713617396156478e+05,3.408390598241324187e+05,-7.429114983098878292e+04,3.220058864576878841e+05
1.190000000000000000e+02,0.000000000000000000e+00,8.290965285389229056e-01,5.468749999999999306e-02,1.831476297829420946e+05,3.499413090304810903e+05,-5.452820137144302134e+04,3.175390164742240449e+05
1.190000000000000000e+02,1.000000000000000000e+00,7.999398816047911254e-01,4.687499999999999306e-02,1.393455293681883486e+05,2.955061198320002877e+05,-7.707617780879643396e+04,2.887659922331148991e+05
1.190000000000000000e+02,2.000000000000000000e+00,8.311898816047911254e-01,4.687499999999999306e-02,1.312854183257427940e+05,2.067259207955790043e+05,-4.587059742964121688e+04,1.978476775930916483e+05
1.190000000000000000e+02,3.000000000000000000e+00,8.582531754730547968e-01,6.249999999999999306e-02,2.289444380780996289e+05,4.187978236724520102e+05,-1.237905588236750373e+04,3.638481324732542271e+05
1.190000000000000000e+02,4.000000000000000000e+00,8.270031754730547968e-01,6.249999999999999306e-02,1.840390221953797736e+05,3.154816679407141637e+05,-4.979787490622645419e+04,2.877109519021452288e+05
1.200000000000000000e+02,0.000000000000000000e+00,8.603465285389229056e-01,5.468749999999999306e-02,2.065225968238179339e+05,3.465218835765032563e+05,-6.443323569230909925e+03,3.021406109737884835e+05
1.200000000000000000e+02,1.000000000000000000e+00,8.311898816047911254e-01,4.687499999999999306e-02,1.633472882123286545e+05,3.484153491248390055e+05,-6.823980967004793638e+04,3.242420461513650371e+05
1.200000000000000000e+02,2.000000000000000000e+00,8.624398816047911254e-01,4.687499999999999306e-02,1.629693451853929728e+05,2.902646641107744654e+05,1.735826909350132337e+04,2.537957229321896157e+05
1.200000000000000000e+02,3.000000000000000000e+00,8.895031754730547968e-01,6.249999999999999306e-02,2.596666689378963201e+05,3.388363303282986162e+05,4.395284428342056344e+04,3.163034841065914952e+05
1.200000000000000000e+02,4.000000000000000000e+00,8.582531754730547968e-01,6.249999999999999306e-02,2.276462587431291468e+05,3.670351033536780160e+05,-1.045129305161929187e+04,3.214204515694027068e+05
1.210000000000000000e+02,0.000000000000000000e+00,8.915965285389229056e-01,5.468749999999999306e-02,2.218308534983794088e+05,2.783004223133293563e+05,5.529391445101963473e+04,2.722070596785132657e+05
1.210000000000000000e+02,1.000000000000000000e+00,8.624398816047911254e-01,4.687499999999999306e-02,2.094358758407344576e+05,3.652717690020421869e+05,-1.216661166490951291e+04,3.181664937991331099e+05
1.210000000000000000e+02,2.000000000000000000e+00,8.936898816047911254e-01,4.687499999999999306e-02,2.344492502237501030e+05,4.226095426849412033e+05,8.382614830750104738e+04,3.944176156045528478e+05
1.210000000000000000e+02,3.000000000000000000e+00,9.207531754730547968e-01,6.249999999999999306e-02,2.464445366549123137e+05,1.525586894938351761e+05,6.429953309799099225e+04,2.425182420190301782e+05
1.210000000000000000e+02,4.000000000000000000e+00,8.895031754730547968e-01,6.249999999999999306e-02,2.762088720389474765e+05,4.368120906219219323e+05,3.185923821646684883e+04,3.866391105954840896e+05
1.220000000000000000e+02,0.000000000000000000e+00,9.228465285389229056e-01,5.468749999999999306e-02,2.320796564882208477e+05,1.535809343906395079e+05,7.878355177927184559e+04,2.458161995482489001e+05
1.220000000000000000e+02,1.000000000000000000e+00,8.936898816047911254e-01,4.687499999999999306e-02,1.957052947725106787e+05,1.917590693248175085e+05,1.121815358800538525e+05,2.744046808274654322e+05
1.220000000000000000e+02,2.000000000000000000e+00,9.249398816047911254e-01,4.687499999999999306e-02,3.038244426316224854e+05,3.108961988136143773e+05,5.156061418669793056e+04,3.201302310970686376e+05
1.220000000000000000e+02,3.000000000000000000e+00,9.520031754730547968e-01,6.249999999999999306e-02,2.355717485579828208e+05,1.122854477123887045e+05,5.177833120544145640e+04,2.229210128693005827e+05
1.220000000000000000e+02,4.000000000000000000e+00,9.207531754730547968e-01,6.249999999999999306e-02,3.006195449620592990e+05,3.573910382827062276e+05,2.727011718613917401e+04,3.359951065565667232e+05
1.230000000000000000e+02,0.000000000000000000e+00,9.540965285389229056e-01,5.468749999999999306e-02,2.329080837085526146e+05,5.287419499615859240e+04,6.890882407174886612e+04,2.428421434264407435e+05
1.230000000000000000e+02,1.000000000000000000e+00,9.249398816047911254e-01,4.687499999999999306e-02,1.681018585831610835e+05,2.898500746498904846e+04,1.391939681855778326e+05,2.869683157226422336e+05
1.230000000000000000e+02,2.000000000000000000e+00,9.561898816047911254e-01,4.687499999999999306e-02,2.468959924111999280e+05,-1.488343007464802940e+04,5.256196307446580613e+04,2.704479371061751735e+05
1.230000000000000000e+02,3.000000000000000000e+00,9.832531754730547968e-01,6.249999999999999306e-02,2.697829831869922346e+05,9.868558181700303976e+04,3.856241559807331214e+04,2.456810760029633238e+05
1.230000000000000000e+02,4.000000000000000000e+00,9.520031754730547968e-01,6.249999999999999306e-02,2.647793176029140013e+05,1.584690106108192704e+05,3.324121449644526729e+04,2.378573792992160597e+05
1.240000000000000000e+02,0.000000000000000000e+00,9.853465285389230166e-01,5.468749999999999306e-02,2.475784096156263258e+05,7.179239621838199673e+04,5.074505107564638456e+04,2.374871584114559228e+05
1.240000000000000000e+02,1.000000000000000000e+00,9.561898816047911254e-01,4.687499999999999306e-02,2.762747924379425822e+05,6.595923302083380986e+04,3.315255145501570223e+04,2.564230546363968169e+05
1.240000000000000000e+02,2.000000000000000000e+00,9.874398816047911254e-01,4.687499999999999306e-02,1.019994500330544543e+05,-3.074403107475160505e+05,1.181950780513373466e+05,4.221284218345147092e+05
1.240000000000000000e+02,3.000000000000000000e+00,1.014503175473054908e+00,6.249999999999999306e-02,2.524068543473011232e+05,8.982717111292685149e+04,7.449303290119297162e+04,2.564230546354495746e+05
1.240000000000000000e+02,4.000000000000000000e+00,9.832531754730547968e-01,6.249999999999999306e-02,2.232108417287114426e+05,-1.591550823101872629e+04,6.902983125944518542e+04,2.606228118707183457e+05
1.250000000000000000e+02,0.000000000000000000e+00,1.016596528538923128e+00,5.468749999999999306e-02,2.361269157626515953e+05,-1.711063599860472896e+05,8.144262138252463774e+04,3.812280492816711194e+05
1.250000000000000000e+02,1.000000000000000000e+00,9.874398816047911254e-01,4.687499999999999306e-02,1.557261748373248847e+05,-3.387423898356140853e+04,7.990814732282186742e+04,2.232244325433784688e+05
1.250000000000000000e+02,2.000000000000000000e+00,1.018689881604791125e+00,4.687499999999999306e-02,3.906736339324968285e+05,3.245796113091712468e+05,8.819741569993809389e+04,3.930769243869793136e+05
1.250000000000000000e+02,3.000000000000000000e+00,1.045753175473054908e+00,6.249999999999999306e-02,3.175405841290013050e+05,-3.919599879923043773e+05,-3.480001766332301486e+04,6.185151428916596342e+05
1.250000000000000000e+02,4.000000000000000000e+00,1.014503175473054908e+00,6.249999999999999306e-02,3.270243098020099569e+05,2.383526412232445728e+05,2.645756228729661234e+04,2.964958357222215272e+05
1.260000000000000000e+02,0.000000000000000000e+00,1.047846528538923128e+00,5.468749999999999306e-02,3.359019763811740559e+05,-5.322967065355466912e+04,-7.521172225644352147e+04,3.879612050755254459e+05
1.260000000000000000e+02,1.000000000000000000e+00,1.018689881604791125e+00,4.687499999999999306e-02,3.615596332610619138e+05,-4.049542053045744542e+05,1.218527580374616955e+05,6.969021844413951039e+05
1.260000000000000000e+02,2.000000000000000000e+00,1.049939881604791125e+00,4.687499999999999306e-02,5.696063441712434869e+05,2.403902622574780253e+05,-3.232268282453463180e+05,7.474876551101960940e+05
1.260000000000000000e+02,3.000000000000000000e+00,1.077003175473054908e+00,6.249999999999999306e-02,1.497799042416472512e+05,3.848063688457953394e+05,-9.849047691606928129e+04,3.767954647697984474e+05
